"x","y"
3943635.8091846,1097320.71681582
3944711.07750734,1099394.61247025
3945407.75433854,1097519.33743123
3942799.83052878,1098365.33571758
3944881.05242955,1101528.68638679
3895330.95739136,843565.8823567
3893487.67902814,844030.202556641
3891203.93818625,843509.412091755
3897542.08699464,841748.092916796
3887741.36251857,1051394.2238741
3886587.22478595,1052512.32254378
3883720.35907988,1052813.27754789
3887262.33245424,1052577.14344368
3913395.70426317,990865.361899967
3914692.57869341,990889.913690573
3912298.25974805,989476.65649304
3914236.33419232,988548.14360232
3913980.01261448,984800.434520867
3985433.11798733,1098746.76849678
3901229.05933309,908995.576656888
3897956.6926077,909228.95704921
3900920.8655003,913940.405525924
3904291.22059717,911981.174052266
3903917.75198365,911805.921578019
3857805.28581839,899825.852013228
3859506.59374837,900445.762203318
3859741.3324466,900318.964084649
3949619.77868439,1100033.65963998
3945862.30781568,1101527.54886774
3951863.87695456,1098155.83976036
3911952.29138875,990129.796988108
3909888.09234712,988918.87516214
3945660.55184405,1079791.88754892
3948904.62010863,1079553.31901495
3985500.84771919,1013084.89452077
3987060.09869556,1011337.12049363
3985447.28339069,1009641.06125838
3984673.37032075,1009434.35476534
3861017.57085161,1061721.66828063
3865135.43201556,1062922.86913082
3920439.30369396,955882.294246015
3921307.26719825,955597.609182415
3922022.31628648,957474.738890033
3921511.7040277,952897.422301052
3918930.37145252,953426.928004589
3825311.71749639,875952.681692042
3824517.70632247,878506.497882169
3947833.51129064,1028502.26544624
3946324.51110846,1030529.81041393
3944412.8598439,1031195.39659074
3947386.77853304,1029817.45048249
3951727.50464962,949176.515460389
3949819.06353539,949238.778980191
3952941.82385414,950817.013167271
3954233.91964798,948681.549993102
3951903.67195402,953022.338050926
3950120.10829866,950480.120243425
3958384.00597304,997554.217700155
3961463.46060773,992215.402822937
3960608.88810377,993844.183731666
3899114.72314528,1066997.93139176
3901741.4256892,1069051.17956583
3900804.0700954,1064973.1222234
3900846.88943738,1066115.24634824
3903947.8326423,968174.9230744
3903166.63672394,972235.060244766
3902596.35244017,968838.177299148
3902136.56312423,972416.338731342
3912010.29752602,954540.071946197
3910665.38152519,949503.307757469
3912071.91551192,953503.181503301
3936394.43323195,1040460.57032508
3938859.16116093,1038562.27690888
3936619.56937407,1041733.63110418
3939294.68238508,1042057.10202435
3938422.1131308,1039445.78099769
3859360.44954628,906271.813342054
3857096.76170742,907393.10087556
3857625.64263696,906345.724487256
3853825.86546431,907753.317120385
3891710.91247869,1081564.15294725
3889987.55205173,1085112.25024865
3888369.21044385,1077869.22693951
3794253.95056174,763357.58519552
3797602.5852944,759202.964127338
3792497.85229447,756953.815587661
3797355.885734,761434.33226426
3796416.40549572,762984.929025605
3794525.92375273,761935.545726879
3864351.92567169,881594.430971476
3866331.90315182,878331.740092905
3866207.80156024,879601.568643765
3862916.89716075,879561.782867328
3863541.96296053,879108.033881967
3862394.15282395,878807.997323054
3959011.9679919,1096679.61937689
3958906.95588239,1094172.26877998
3900093.60775024,1061632.52033004
3898317.96263063,1063924.35210833
3899727.85475096,1063566.34446245
3900576.73789726,1059741.77358482
3899113.14016619,1059538.45436028
3954867.2776802,1002948.89947735
3954848.68031349,1001794.58033145
3951929.64213892,999872.758200498
3953828.57540301,1004567.64115856
3957187.36037617,1003601.4729945
3923732.07073039,1077725.27944769
3920981.23940806,1077699.68920744
3918674.36383624,1076650.80728644
3948957.06609293,1006509.59910945
3958070.55944391,1008906.61922384
3952499.26662785,1005079.80240388
3957244.35400598,1008078.19939286
3956746.80682332,1005422.45138226
3953359.4654717,1004333.84345494
3838880.45436222,869083.811727095
3833577.66986374,871758.482270607
3796902.76304693,818805.93110464
3799614.37020441,821467.850897389
3797402.74807292,820114.391551301
3905723.2675619,1004888.98711224
3912112.47203948,1003706.59557156
3911453.67718511,1005647.37464038
3907691.14099578,1007168.33631524
3906322.03279073,1004724.38533471
3911236.36304511,1006883.79567781
3908433.64563802,1058534.4803952
3909461.5078287,1054315.99918308
3911065.47899043,1056342.69848451
3911426.05198513,1054538.46309514
3925711.05357577,900675.386610277
3926859.63404984,899246.646167478
3928171.24567166,902114.520124041
3922471.86414372,898498.03848756
3927349.89887892,904233.572694411
3895180.8645533,1041594.36563185
3896536.83607895,1042461.51844825
3895017.96871326,1042328.08874807
3892977.11367255,1045972.42807618
3896128.05440002,1045920.96454907
3895318.49064375,1041626.54310471
3892439.87055662,1041261.98287545
3896854.56566922,1044440.16598527
3886565.56983378,879043.717061193
3886365.99595999,877099.910485755
3884906.01286812,882111.137879684
3952437.40150676,1000058.06778929
3951785.65636654,998453.652452704
3953974.47587644,1000757.35337813
3954487.71533179,1002405.38306047
3950147.28495435,999361.881542854
3950287.99994949,1000718.91509427
3905772.91801311,808701.860316198
3907012.18699025,808669.221999081
3842079.0234972,827441.764798819
3924941.11879962,901584.059807626
3925682.31330787,900535.169087776
3927226.46469822,902620.705521964
3897979.85026642,1088617.31033837
3894966.47475414,1088080.30587607
3895496.51757894,1089468.43295273
3893714.08898619,1085782.63160083
3896599.44400207,1088926.47355553
3977012.57012368,1006617.53040817
3974380.15522974,1002898.47852732
3968306.75843284,1002910.46798292
3975556.1782193,1005405.95402063
3865569.15670127,1065257.39306646
3864126.58054794,1067332.62806633
3868147.33189596,1065910.67898704
3867157.09796741,1063918.86660095
3863726.66670536,1067396.54228181
3860911.19387015,902407.723489562
3864091.94491279,905744.035184195
3861336.13877123,903824.394060976
3881341.37861975,774641.969134755
3901036.61149924,1063348.80996404
3902586.49279014,1062539.51369314
3897648.25335486,1062665.24337541
3897166.34785718,1066127.93864141
3916010.57102986,1070800.26762206
3915455.65845305,1067117.21083458
3915361.92490099,1065325.37765653
3916891.39858704,1068047.11629866
3915397.42488518,1069417.05243628
3916055.73433837,1067887.01079536
3916375.5805383,1067324.25107212
3927107.89888045,836904.41059146
3923314.34464605,838621.232109655
3925796.06272127,836375.79182879
3767727.35061199,716567.481900128
3930436.04650106,1016714.24501316
3926465.69527665,1011428.81265102
3933364.77123803,1014359.72942556
3933923.14065879,1012137.73334807
3929688.99686599,1012252.92204052
3930246.47779547,1011965.96167369
3869684.22250819,754375.749162424
3865440.6787924,751669.254001629
3869940.43351015,756479.688832103
3870176.43682446,750485.808136223
3865191.97307646,749735.794745729
3867009.28989688,750766.146584803
3880166.44710305,838208.249066236
3876942.00808324,837008.416375146
3876025.90913459,840976.592655493
3879303.72953759,838596.907292598
3874131.69782222,839167.791725643
3878203.72307155,834109.723084571
3878158.62220181,836800.969934819
3876772.5943746,832475.391506208
3948088.56578632,1085025.16122697
3948493.5292697,1082531.46190179
3948238.48165151,1082944.73177925
3945899.2587181,1082474.93256042
3948195.96667177,1084756.85638324
3947712.93725383,1083952.5790548
3902543.22687424,1067764.42954939
3900621.24381227,1069064.24170504
3901856.49127916,1064135.00540283
3902722.68808829,1065318.33351135
3921795.820854,967081.815093045
3912797.51133265,825840.947037808
3912524.05391814,829316.816305649
3911917.0846059,827854.28025522
3914768.04913,827586.236095367
3970460.7367282,1056254.6124575
3974521.02520087,1052253.84801919
3969326.75921162,1053323.26119032
3971140.45510731,1053212.59193965
3972436.26331229,1057358.68934317
3805281.71658654,867590.022551617
3802726.85661223,864792.234550814
3806151.68507355,865707.673691439
3862041.14659102,1062315.9001648
3862609.95139869,1064149.14909833
3865330.88162765,1063066.71815368
3858527.71441389,1064194.44644886
3953126.54367512,1016847.7407032
3953181.66374564,1013716.87506025
3911289.23222612,950354.745598045
3913856.73444258,953056.240488019
3912079.95476717,952144.795704832
3829434.6207208,962987.012064796
3827143.97710504,963970.517985673
3958382.47461433,988568.839581777
3958614.51726742,994997.205791418
3855202.153799,898402.898863199
3856165.34183741,896395.169663851
3856832.81389485,899113.182264736
3852197.33046448,900025.017028295
3801289.22344157,850974.353225882
3795464.19564712,847357.069845217
3797725.81833633,849902.835940531
3891077.42522615,1067782.01058496
3892447.74733083,1064716.64380746
3888928.02624925,1071071.90987455
3885735.13433854,1067901.15350252
3888586.90946066,1069608.5891279
3888447.6635117,1069040.76193713
3939414.70115318,994236.449833092
3937993.76564565,993343.135961514
3938209.28024973,993142.677402486
3939836.29360284,992274.824801095
3938456.03031797,989141.359618903
3923038.47836533,1068169.9382206
3935711.96160353,1059478.81401819
3936480.03188013,1059593.21630306
3936317.64882231,1056849.7960497
3937354.45093737,1056966.53350742
3938546.40086154,1058882.00265925
3940322.8970924,1058263.60306892
3936693.29923681,1060338.08990495
3933561.02316712,1060845.84865256
3935457.6398094,1059704.12814415
3898782.4633919,1061549.15150857
3898549.92234806,1065503.92836171
3898078.71824125,1061636.43234327
3899562.73515156,1062227.6954622
3964065.42540141,1036887.76132657
3963278.75192364,1041170.98565536
3963110.49913987,1037247.29159572
3966342.33386323,1043516.10948535
3967692.80784523,1040381.15029993
3963782.05479185,1042768.13130108
3963724.29258714,1037098.13167967
3964789.15249839,1038556.85812483
3963754.6916525,1044137.16848809
3928614.10496674,1084056.10995223
3926219.37013368,1081414.16747934
3925118.3649401,1078473.60922733
3928493.89722514,1083611.99318457
3925450.50162345,1079892.75654035
3931193.07843625,985541.525327354
3927343.38074281,989682.383459977
3925239.23088816,985631.867133184
3921885.09716472,986755.000822988
3926700.09744699,989154.200009783
3930939.77129964,1065180.90059009
3933583.23825642,1062193.84216845
3931220.63466261,1066385.17725296
3935552.50773187,1065234.91541274
3931497.52513446,1069492.86307829
3781361.06382062,715219.002263688
3781078.05150501,715573.678441552
3782788.96166354,718408.30476559
3781506.63103309,714118.904212728
3781474.13164009,718498.917312936
3779400.60159795,713362.728356923
3900236.59472082,1064614.34912003
3898474.58436902,1064235.76799659
3902957.37926821,1067566.693989
3903352.82164425,1064162.45336287
3902625.23882019,1065962.99361626
3916275.69264357,1065876.93999425
3914885.54247076,1067725.59663614
3912734.82079097,1067694.04019222
3912159.62916081,1068918.08851818
3913767.86606508,1067869.34366152
3821389.79077828,874405.528193674
3822298.78060874,878942.975017846
3827067.42214273,880724.406104102
3914941.1828745,962205.668374902
3964197.40764251,864658.335423119
3912453.2224249,1026941.94825515
3914052.13962217,1029791.05261943
3910997.96339798,1033141.73846638
3916086.39822465,1028040.65254013
3914091.20401835,1032714.73405536
3981384.23996016,1024057.88866175
3984812.20347896,1021364.95845291
3979522.30047258,1021221.97000942
3978644.8724105,1024044.54547934
3983135.04640353,1026264.11748365
3848874.72703211,721736.913152807
3854440.31956491,720174.345811362
3887039.39654621,1062348.59412216
3889189.47820921,1061266.67660456
3887070.22052895,1065219.67134322
3890145.36773203,1064076.40219342
3886709.71724293,1063670.10448002
3883256.74130073,1064005.64101763
3884708.93148684,1061692.00772313
3950862.96637944,1082445.01046798
3947441.58163088,1080545.3456827
3945819.33109092,1085928.71989069
3946313.79871155,1084387.86895729
3949165.73556956,1083538.82699873
3900215.44518989,811816.260441695
3906572.40997264,807117.194059344
3956140.60626731,981828.2044129
3955662.53945261,981867.993004124
3956801.12932662,981053.34295434
3956768.9077481,979254.557261398
3955653.84966438,979220.133606975
3959562.34285221,981554.239319281
3954112.89389028,978686.755968466
3956919.99696651,982863.770837458
3954907.28262749,979816.374195052
3952687.40275811,979268.35502812
3966221.16757583,990399.541276549
3966611.79939089,987365.563550952
3966564.88784012,986193.822635474
3964882.59776654,986924.031831849
3885057.95418304,1053233.23650523
3884820.58651735,1049648.9766987
3942501.02627839,941471.035500678
3937594.73934194,944149.033459503
3940290.73034834,940767.761897704
3937346.49862936,941080.85426299
3905388.64212783,1029742.91164092
3906632.97265692,1035102.34599118
3902853.75041331,1035690.38729526
3936825.74391034,1064092.10913747
3989652.26140951,1013475.06196421
3988105.77228145,1008319.19939743
3983718.70585185,1009175.60686189
3982855.38689673,1007561.19418648
3899017.13429587,1089735.17514535
3900789.16023766,1092813.38845373
3900690.02796986,1089589.52199655
3901687.65257874,1093876.27984147
3899634.30090394,1093173.22637251
3959775.34187296,974920.911281395
3958709.16904898,973551.743416779
3960520.79535326,973418.16381365
3956407.61806873,975159.188975126
3956175.48905882,974828.235425446
3913127.92127638,965045.595979507
3914393.1949532,962354.195360298
3912467.0090523,959459.407774972
3915182.27598938,959212.387633559
3966003.0098947,1021184.8800199
3961743.95253574,1017828.89896398
3965928.80560181,1017210.06028545
3962044.65113842,1023097.32958592
3884819.02038566,1024096.89551281
3887371.76946478,1023585.89280452
3890734.53136795,1026431.01085213
3891866.00696063,1025937.00920156
3951383.54098886,1012134.92680523
3952999.99018129,1013187.06075272
3832061.43373622,946501.030251587
3832596.18794847,947280.51934179
3831947.29765397,945608.878121104
3832959.6090013,945971.265440606
3833174.81539536,944362.298144563
3836809.09881614,943830.820916249
3887020.18849752,1066091.09455437
3886202.4009604,1062084.65874955
3885654.4848171,1063491.64259792
3935006.17537189,1068132.62122398
3938865.25542786,1066732.48664379
3940132.38101744,1066498.47522991
3941399.30855007,1064473.80325571
3941832.36080203,1064828.3766966
3792459.91199989,761404.987299203
3794554.68940704,763573.520477651
3794177.02804189,761841.216900868
3943950.30135516,935455.918348319
3943803.86527624,933412.23164627
3941462.52376562,936737.525749017
3944699.15974146,936570.414934896
3947453.6748826,936401.936973641
3945834.87404413,933950.821581286
3944377.72702489,961473.814304525
3943831.75597996,962318.942040061
3982394.93861259,1032750.75328117
3983403.11332293,1035624.05957452
3985315.29172367,1041141.07207874
3981679.18226844,1035298.85416873
3797852.26778971,935699.29943297
3799151.89480812,932358.363781434
3798467.66529022,931617.835182347
3795827.63859345,930709.27357975
3799449.39886964,931791.930052189
3798988.21254223,822063.355024863
3800775.95805551,819998.620829771
3968621.21914333,1050765.18817226
3969078.12797582,1052444.82927797
3964038.15592196,1051677.64225242
3969590.05637642,1053362.9758502
3966570.23187011,1053786.05568606
3963021.30987643,1051010.04131061
3967852.8731101,998378.346801956
3969824.05768256,996329.269949344
3967614.59217252,995644.460009324
3901963.01833426,971955.729585689
3902034.99208655,967669.255020438
3764133.35360549,704404.00879766
3764718.36048879,700453.332026544
3768743.79072534,701040.799911074
3939476.48402656,849605.049804213
3870421.50857417,834816.883771411
3870059.35801678,829112.531811544
3869955.8100528,832610.472177903
3872526.32603296,831410.48038024
3804726.65952193,757801.529955786
3872990.85363235,1021757.39749728
3868898.19489837,1018797.47493493
3947842.87179699,1098498.38242456
3949148.19000406,1101460.35794588
3952712.43415155,1097203.69487923
3949277.22870602,1097230.98748565
3947284.2143173,1101156.55693986
3952654.39107856,1099132.56680988
3950186.00570402,1102337.36245051
3899983.1987079,1054784.04367907
3900570.60258863,1056097.87432659
3994853.63744488,1083512.00897784
3998009.35402969,1081353.97114247
3874346.6089933,1076030.16754735
3871221.71253104,1077732.3884945
3871527.99886778,1074396.58618522
3872764.05561914,1074852.74382112
3874907.29322301,1074300.7562381
3874982.52742049,1073844.54584282
3897991.82937638,1061832.93781464
3800119.14681012,849952.157752644
3794832.95093581,847723.045132956
3798437.05632933,851293.201577421
3799726.43802826,851553.725555473
3962122.503734,1025656.52473086
3963533.31643382,1019421.30161418
3982485.99815951,1021225.22056882
3980619.33687299,1030255.65752425
3982790.90303864,1020938.63044923
3983011.58690215,1022186.52667071
3981151.93296062,1023312.41520125
3901998.43252645,1021270.39283775
3905657.72786626,1022011.25339992
3901481.2139903,1019769.09210575
3902298.46982586,1022194.65825511
3899474.44478033,1024038.59373551
3959216.94587578,975471.39623632
3954808.52541793,974218.831257729
3960731.92276508,974896.16344366
3962984.53590409,975702.195129358
3956064.64666728,973335.58299821
3961113.59880108,971913.927930015
3959534.7730478,970667.491673035
3957205.56455132,974289.819847559
3899705.17701359,1089740.99177697
3902879.23879084,1094812.62874865
3902287.11141707,1095966.0620285
3787876.0536007,844373.31640528
3787164.70401433,841504.670396565
3790710.66363988,842504.045630045
3936464.36442647,979155.483836564
3937246.69779795,980837.023592632
3940099.06609886,980249.642245656
3938824.86934277,977414.551857049
3937804.39762557,979434.21385447
3938342.12343009,979056.47730395
3947750.53978196,943536.389745526
3956790.4922509,979298.767577707
3955187.59520862,986129.224421219
3961721.31131781,1016291.90367944
3962608.33272473,1013483.85950853
3962936.75880773,1019388.62338146
3964136.96137852,1016393.30918267
3964502.17907919,1015410.33746238
3961811.68411855,1015518.73349532
3963907.77927789,1015605.21129445
3948622.68378675,1084817.39699893
3947225.29634305,1080472.09146663
3949267.01413748,1082276.1668653
3947602.40061625,1082755.22847246
3946606.36319943,1082615.31572135
3797614.3666715,760787.120986416
3796926.41849523,759298.495879424
3795783.58185292,759460.086584752
3792578.01675576,757932.468158988
3792343.94112153,760983.910074415
3796010.3398707,763005.626249397
3944815.94336369,1006501.77408927
3943308.48869774,1007335.02839746
3944572.80285706,1002696.23210067
3940017.45278634,1008094.67178021
3940706.71836578,1003218.67549192
3944987.13772598,1011242.54690755
3945960.5447549,1008576.11242183
3944686.08902469,1005804.17267645
3941972.74938215,1003196.19957869
3941727.02271513,1005667.62772942
3775546.74512568,701786.155814835
3777372.5568064,702879.528340946
3776927.28292365,705570.287587172
3916752.0799548,1045706.70578957
3914032.77381802,1044037.68667048
3915089.45024272,1046508.0672994
3973439.55001868,1087771.97828628
3972259.86773277,1083517.0558622
3971203.68336972,1084335.76911444
3970495.79516994,1085980.80059328
3973478.41039699,1085510.07896624
3827608.90010832,877734.464332741
3936771.84965993,1057286.34654566
3935004.39519858,1058656.56180524
3802800.38131437,803353.453410843
3787312.61315589,842552.995519719
3960421.86577786,982179.857097484
3952196.62299313,982331.624620217
3957699.65832066,979130.49439481
3956614.69119545,981602.413567124
3953192.20388375,981892.610299876
3898763.35500211,916154.072273279
3896319.06276986,914847.034330075
3896051.22182689,913397.963133427
3915939.61757088,1067521.58147728
3914882.25037071,1067161.8029424
3913865.89011489,1067556.815758
3913447.79332906,1064630.23263624
3913436.54862443,1068091.61647161
3916168.16528906,1054657.23892926
3911205.26366269,1053055.65865341
3912848.82853058,1050152.5392856
3911008.97788061,1053831.09755149
3912434.70736997,1053225.47910999
3911892.35182435,1051545.82748002
3911794.82697693,1050887.21773296
3910853.66862535,1055644.63968508
3835251.83364227,707322.709706484
3832870.9263776,709185.900953287
3830930.26955061,707848.707042395
3830625.09236704,706157.198332935
3934456.60308934,986212.432984912
3939884.79050638,986118.740573859
3933224.5120867,986542.423281037
3932021.16381432,982951.969558991
3876321.74386051,908602.64055734
3880121.38065592,910538.645873268
3925923.0455795,1047730.27550769
3924998.73813322,1048638.14734527
3925250.46106062,1047897.09754758
3925179.04412072,1051730.79026633
3924004.65899747,1047179.67887101
3927211.20210385,1049311.11925653
3918945.31420814,1037689.26174577
3918549.86295633,1037791.0993222
3915703.83073767,1036273.94796955
3922920.4353263,1080726.41441924
3926655.03718531,1083319.84774453
3923424.27817852,1078289.73214332
3923685.56889428,1084011.52829818
3929464.08885214,1079858.08876073
3928821.69076932,1078611.00936797
3927773.0477739,1081416.89593826
3928790.02746977,1082650.22094054
3929655.53597186,1084306.48487708
3927193.93271312,1079748.12575656
3937979.51004568,1038862.01612391
3939853.63452737,1041733.05903257
3939112.02387404,1037754.45233596
3919961.93705737,955063.597614253
3918377.2120366,953440.707440991
3920076.61988765,958731.097536012
3926210.61743366,957460.61734021
3930431.20518981,876274.545006689
3924805.19487011,872678.255870249
3925923.64769705,876526.691707677
3926277.68762059,873201.303317508
3925905.1059529,871779.256845416
3900026.0568659,1060956.7743773
3898274.8612595,1062746.0113122
3900811.19112536,1062428.33414555
3898322.97209327,1088499.18902644
3896711.47299656,1089107.56455514
3894614.78373871,1092836.78747284
3897941.26507,1092847.33067772
3899307.46006933,1088608.73805718
3969562.74383624,1000525.63789681
3968837.11481064,996836.897820836
3967473.40512821,998682.459257673
3966805.93360148,995311.808076011
3968921.55392973,1002133.20920414
3908214.61923443,1091238.89760413
3907266.79778594,1088671.56965242
3911159.37840654,1086275.21247828
3958672.77087994,995923.963242087
3959373.67167798,995806.807237851
3776550.30589,704940.519151706
3778647.32282664,704304.056451163
3982785.12401253,1097306.53388719
3984039.79025916,1097157.5503988
4021509.12475268,1056902.38770906
3816018.03678325,865842.467045849
3819937.57288602,864634.370004306
3818437.09548149,864386.160555903
3817847.23150994,860631.56058164
3858645.49453365,909579.826448122
3853862.00653397,908568.526917966
3972097.05774528,1053548.6929141
3972468.6222294,1055611.54436969
3972347.47488351,1053924.59796786
3970014.19180914,1058866.29686048
3968604.29723984,1056260.10317002
3933113.67273208,978200.988961647
3936600.08245608,979371.594429285
3935950.02591542,976898.695191358
3935666.23453848,982698.726672465
3935782.17204128,979177.797621558
3938618.62697905,978382.661819951
3936912.88158406,983923.127327283
3936853.02276902,977858.878262043
3863707.2824869,1061816.27850037
3861002.00997553,1062327.88518371
3862574.05447442,1062984.10424788
3864331.53580194,1065090.66301924
3892421.80808639,1070607.3236498
3889190.97359485,1066548.9241693
3889290.97253983,1071728.09395391
3888642.72056473,1071865.39106446
3900217.22275497,1022116.6030589
3898196.71995871,1023508.7023991
3900442.25743291,1021927.83956047
3901830.4036145,1022821.29410431
3903142.1776972,1022003.82125244
3901802.42780505,1020020.58640494
3967873.88606467,1048645.6040993
3966297.41028099,1051754.11181667
3963020.43152032,1050626.83812263
3976405.22198061,1003361.30166931
3977383.74665417,1000189.11197431
3975927.49995409,1004687.86478577
3900192.34225923,912686.826130901
3901141.61733459,914198.605970705
3897557.30688975,913760.039360521
3941331.4995888,881448.937153822
3914079.15653371,1030306.56335171
3917407.21575767,1026061.6054636
3918198.39096621,1027425.46070757
3802197.55837439,820849.660946086
3797814.52094574,817383.363414521
3800003.52613851,822233.281676886
3957581.3528733,956209.445941549
3954619.01871457,956938.847068618
3953605.89872641,955782.50165367
3951412.84567477,962825.520433978
3953447.60108557,958771.470312398
3951398.66987789,1013642.19498587
3952781.73865297,1011361.76383754
3950627.30581999,1009870.52339719
3951244.84815476,1012860.89688311
3953350.7877874,1014311.53835418
3922034.89074398,968432.492601505
3923017.4064899,972521.69223524
3922324.6288696,974370.893108926
3925504.49603327,973660.544815831
